9000032297;Italy ; South East Europe ; South;57.5;;;;;;
9000135583;Belgium ; BeLux ; North;57.5;;;;;;
9000106349;Romania ; Eastern Europe ; East;241.5;;;;;;
9000091084;Netherlands ; Netherlands ; North;322.0;;;;;;
9000149259;France ; France International ; West;517.5;;;;;;
9000197464;Italy ; South East Europe ; South;345.0;;;;;;
9000156760;Poland ; Eastern Europe ; East;57.5;;;;;;
9000033958;United Kingdom ; Great Britain ; North;345.0;;;;;;
9000143355;Germany ; Central Europe ; East;161.0;;;;;;
9000177863;Spain ;  Iberica ; South;57.5;;;;;;
9000008956;Germany ; Central Europe ; East;161.0;;;;;;
9000203325;France ; France International ; West;345.0;;;;;;
9000137113;France ; France International ; West;345.0;;;;;;
9000142532;France ; France International ; West;517.5;;;;;;
9000114616;France ; France International ; West;517.5;;;;;;
9000155253;Poland ; Eastern Europe ; East;241.5;;;;;;
9000022994;Italy ; South East Europe ; South;345.0;;;;;;
9000198164;France ; France International ; West;57.5;;;;;;
9000181578;Netherlands ; Netherlands ; North;57.5;;;;;;
9000185324;Netherlands ; Netherlands ; North;322.0;;;;;;
9000095431;Poland ; Eastern Europe ; East;57.5;;;;;;
9000057195;Poland ; Eastern Europe ; East;57.5;;;;;;
9000144341;Poland ; Eastern Europe ; East;57.5;;;;;;
9000213952;Germany ; Central Europe ; East;161.0;;;;;;
9000094808;Belgium ; BeLux ; North;57.5;;;;;;
9000194165;Germany ; Central Europe ; East;57.5;;;;;;
9000117266;Poland ; Eastern Europe ; East;57.5;;;;;;
9000058052;Germany ; Central Europe ; East;161.0;;;;;;
9000067224;Germany ; Central Europe ; East;161.0;;;;;;
9000026424;Germany ; Central Europe ; East;161.0;;;;;;
9000018738;Netherlands ; Netherlands ; North;57.5;;;;;;
9000040677;Netherlands ; Netherlands ; North;57.5;;;;;;
9000075448;Belgium ; BeLux ; North;115.0;;;;;;
9000159727;Poland ; Eastern Europe ; East;57.5;;;;;;
9000009882;Belgium ; BeLux ; North;345.0;;;;;;
9000182994;France ; France International ; West;345.0;;;;;;
9000215574;Germany ; Central Europe ; East;57.5;;;;;;
9000188049;Belgium ; BeLux ; North;57.5;;;;;;
9000137318;Germany ; Central Europe ; East;161.0;;;;;;
9000086886;France ; France International ; West;57.5;;;;;;
9000072483;Netherlands ; Netherlands ; North;322.0;;;;;;
9000120221;Czech Republic ; Eastern Europe ; East;241.5;;;;;;
9000033153;Netherlands ; Netherlands ; North;57.5;;;;;;
9000209605;France ; France International ; West;345.0;;;;;;
9000213316;Spain ;  Iberica ; South;57.5;;;;;;
9000070172;Germany ; Central Europe ; East;161.0;;;;;;
9000190666;Germany ; Central Europe ; East;161.0;;;;;;
9000097694;France ; France International ; West;345.0;;;;;;
9000060614;Poland ; Eastern Europe ; East;241.5;;;;;;
9000169807;Germany ; Central Europe ; East;161.0;;;;;;
9000164168;Germany ; Central Europe ; East;161.0;;;;;;
9000029859;Germany ; Central Europe ; East;345.0;;;;;;
9000144839;France ; France International ; West;57.5;;;;;;
9000198619;Spain ;  Iberica ; South;172.5;;;;;;
9000087437;Spain ;  Iberica ; South;172.5;;;;;;
9000123198;Netherlands ; Netherlands ; North;161.0;;;;;;
9000176462;Spain ;  Iberica ; South;57.5;;;;;;
9000152416;Germany ; Central Europe ; East;57.5;;;;;;
9000044312;Germany ; Central Europe ; East;161.0;;;;;;
9000003280;France ; France International ; West;345.0;;;;;;
9000005148;Spain ;  Iberica ; South;57.5;;;;;;
9000067872;Poland ; Eastern Europe ; East;241.5;;;;;;
9000084220;Portugal ;  Iberica ; South;57.5;;;;;;
9000158948;Italy ; South East Europe ; South;345.0;;;;;;
9000002411;Italy ; South East Europe ; South;57.5;;;;;;
9000067742;Switzerland ; Central Europe ; East;57.5;;;;;;
9000001779;Austria ; Central Europe ; East;57.5;;;;;;
9000088026;France ; France International ; West;517.5;;;;;;
9000145153;Spain ;  Iberica ; South;172.5;;;;;;
9000031015;Finland ; Nordics ; North;57.5;;;;;;
9000102991;Spain ;  Iberica ; South;172.5;;;;;;
9000156367;Poland ; Eastern Europe ; East;57.5;;;;;;
9000130143;Bulgaria ; Eastern Europe ; East;57.5;;;;;;
9000105363;Germany ; Central Europe ; East;161.0;;;;;;
9000212929;Germany ; Central Europe ; East;161.0;;;;;;
9000208496;Netherlands ; Netherlands ; North;322.0;;;;;;
9000007290;France ; France International ; West;517.5;;;;;;
9000024191;France ; France International ; West;517.5;;;;;;
9000117219;Germany ; Central Europe ; East;161.0;;;;;;
9000079518;Portugal ;  Iberica ; South;172.5;;;;;;
9000038991;France ; France International ; West;57.5;;;;;;
9000032881;Poland ; Eastern Europe ; East;57.5;;;;;;
9000085659;Belgium ; BeLux ; North;57.5;;;;;;
9000000623;Spain ;  Iberica ; South;57.5;;;;;;
9000143691;Germany ; Central Europe ; East;161.0;;;;;;
9000181942;France ; France International ; West;517.5;;;;;;
9000069597;Germany ; Central Europe ; East;161.0;;;;;;
9000155655;Netherlands ; Netherlands ; North;322.0;;;;;;
9000095609;Italy ; South East Europe ; South;57.5;;;;;;
9000103597;Germany ; Central Europe ; East;161.0;;;;;;
9000159717;Bulgaria ; Eastern Europe ; East;57.5;;;;;;
9000114793;Germany ; Central Europe ; East;57.5;;;;;;
9000127427;Germany ; Central Europe ; East;161.0;;;;;;
9000199587;Poland ; Eastern Europe ; East;57.5;;;;;;
9000127629;Belgium ; BeLux ; North;115.0;;;;;;
9000164760;Spain ;  Iberica ; South;57.5;;;;;;
9000115112;Germany ; Central Europe ; East;57.5;;;;;;
9000160216;Italy ; South East Europe ; South;345.0;;;;;;
9000182648;Poland ; Eastern Europe ; East;241.5;;;;;;
9000104412;France ; France International ; West;517.5;;;;;;
9000122374;Ireland ; Great Britain ; North;345.0;;;;;;
9000007922;Netherlands ; Netherlands ; North;57.5;;;;;;
9000138589;Germany ; Central Europe ; East;57.5;;;;;;
9000012028;Germany ; Central Europe ; East;161.0;;;;;;
9000173584;Germany ; Central Europe ; East;161.0;;;;;;
9000178783;Spain ;  Iberica ; South;57.5;;;;;;
9000003449;Italy ; South East Europe ; South;172.5;;;;;;
9000034872;Spain ;  Iberica ; South;57.5;;;;;;
9000078307;Netherlands ; Netherlands ; North;57.5;;;;;;
9000112572;France ; France International ; West;57.5;;;;;;
9000014864;Czech Republic ; Eastern Europe ; East;241.5;;;;;;
9000145215;France ; France International ; West;57.5;;;;;;
9000097495;Germany ; Central Europe ; East;161.0;;;;;;
9000212350;Netherlands ; Netherlands ; North;322.0;;;;;;
9000096196;France ; France International ; West;517.5;;;;;;
9000126367;United Kingdom ; Great Britain ; North;57.5;;;;;;
9000048152;Switzerland ; Central Europe ; East;57.5;;;;;;
9000198739;France ; France International ; West;57.5;;;;;;
9000149999;Romania ; Eastern Europe ; East;57.5;;;;;;
9000213362;Austria ; Central Europe ; East;161.0;;;;;;
9000077134;Portugal ;  Iberica ; South;172.5;;;;;;
9000105339;Germany ; Central Europe ; East;161.0;;;;;;
9000098490;Netherlands ; Netherlands ; North;57.5;;;;;;
9000123535;France ; France International ; West;345.0;;;;;;
9000156069;Belgium ; BeLux ; North;115.0;;;;;;
9000176986;Spain ;  Iberica ; South;172.5;;;;;;
9000013596;Spain ;  Iberica ; South;57.5;;;;;;
9000019913;France ; France International ; West;0.0;;;;;;
9000169019;Spain ;  Iberica ; South;57.5;;;;;;
9000000597;Italy ; South East Europe ; South;345.0;;;;;;
9000071182;France ; France International ; West;517.5;;;;;;
9000021128;Spain ;  Iberica ; South;57.5;;;;;;
9000087978;Italy ; South East Europe ; South;345.0;;;;;;
9000031147;Bulgaria ; Eastern Europe ; East;57.5;;;;;;
9000197595;Austria ; Central Europe ; East;161.0;;;;;;
9000120410;Germany ; Central Europe ; East;161.0;;;;;;
9000048414;Netherlands ; Netherlands ; North;57.5;;;;;;
9000095096;Poland ; Eastern Europe ; East;57.5;;;;;;
9000134397;Spain ;  Iberica ; South;57.5;;;;;;
9000106850;France ; France International ; West;345.0;;;;;;
9000130939;France ; France International ; West;345.0;;;;;;
9000125840;Germany ; Central Europe ; East;161.0;;;;;;
9000099670;Germany ; Central Europe ; East;161.0;;;;;;
9000062285;France ; France International ; West;345.0;;;;;;
9000210979;France ; France International ; West;345.0;;;;;;
9000113201;Germany ; Central Europe ; East;57.5;;;;;;
9000119537;Germany ; Central Europe ; East;161.0;;;;;;
9000186773;Serbia-Montenegro ; Eastern Europe ; East;57.5;;;;;;
9000032167;Germany ; Central Europe ; East;161.0;;;;;;
9000107582;Germany ; Central Europe ; East;161.0;;;;;;
9000096570;Slovakia ; Eastern Europe ; East;241.5;;;;;;
9000196486;Germany ; Central Europe ; East;161.0;;;;;;
9000161370;France ; France International ; West;57.5;;;;;;
9000174037;Austria ; Central Europe ; East;57.5;;;;;;
9000023951;Germany ; Central Europe ; East;57.5;;;;;;
9000178493;France ; France International ; West;345.0;;;;;;
9000195715;France ; France International ; West;345.0;;;;;;
9000016028;Germany ; Central Europe ; East;161.0;;;;;;
9000188728;France ; France International ; West;345.0;;;;;;
9000194232;France ; France International ; West;517.5;;;;;;
9000204349;France ; France International ; West;345.0;;;;;;
9000204526;France ; France International ; West;517.5;;;;;;
9000169767;France ; France International ; West;345.0;;;;;;
9000152327;France ; France International ; West;517.5;;;;;;
9000149138;France ; France International ; West;517.5;;;;;;
9000062658;France ; France International ; West;345.0;;;;;;
9000040865;France ; France International ; West;517.5;;;;;;
9000015385;France ; France International ; West;517.5;;;;;;
9000151383;Poland ; Eastern Europe ; East;241.5;;;;;;
9000216008;Germany ; Central Europe ; East;161.0;;;;;;
9000201675;France ; France International ; West;345.0;;;;;;
9000130842;Spain ;  Iberica ; South;172.5;;;;;;
9000199639;France ; France International ; West;345.0;;;;;;
9000010015;Poland ; Eastern Europe ; East;57.5;;;;;;
9000144862;Switzerland ; Central Europe ; East;161.0;;;;;;
9000120233;Switzerland ; Central Europe ; East;57.5;;;;;;
9000065120;Poland ; Eastern Europe ; East;241.5;;;;;;
9000205891;Poland ; Eastern Europe ; East;241.5;;;;;;
9000053214;Belgium ; BeLux ; North;57.5;;;;;;
9000015815;Belgium ; BeLux ; North;57.5;;;;;;
9000033701;Poland ; Eastern Europe ; East;57.5;;;;;;
9000171356;France ; France International ; West;517.5;;;;;;
9000182615;Germany ; Central Europe ; East;161.0;;;;;;
9000100392;Netherlands ; Netherlands ; North;322.0;;;;;;
9000090515;Germany ; Central Europe ; East;57.5;;;;;;
9000035982;Romania ; Eastern Europe ; East;57.5;;;;;;
9000111125;Italy ; South East Europe ; South;57.5;;;;;;
9000084116;Switzerland ; Central Europe ; East;57.5;;;;;;
9000141735;Bulgaria ; Eastern Europe ; East;57.5;;;;;;
9000102095;Spain ;  Iberica ; South;57.5;;;;;;
9000083583;France ; France International ; West;345.0;;;;;;
9000045861;United Kingdom ; Great Britain ; North;345.0;;;;;;
9000205615;Germany ; Central Europe ; East;161.0;;;;;;
9000028084;Austria ; Central Europe ; East;57.5;;;;;;
9000165316;Italy ; South East Europe ; South;172.5;;;;;;
9000180003;Germany ; Central Europe ; East;161.0;;;;;;
9000091709;Romania ; Eastern Europe ; East;57.5;;;;;;
9000110811;France ; France International ; West;345.0;;;;;;
9000085325;Germany ; Central Europe ; East;57.5;;;;;;
9000178092;Belgium ; BeLux ; North;57.5;;;;;;
9000202903;Poland ; Eastern Europe ; East;241.5;;;;;;
9000075808;Spain ; Iberica ; South;172.5;;;;;;
9000005483;Poland ; Eastern Europe ; East;57.5;;;;;;
9000078174;Austria ; Central Europe ; East;161.0;;;;;;
9000031530;France ; France International ; West;345.0;;;;;;
9000136012;Bulgaria ; Eastern Europe ; East;57.5;;;;;;
9000172682;Germany ; Central Europe ; East;161.0;;;;;;
9000197780;France ; France International ; West;517.5;;;;;;
9000171797;Belgium ; BeLux ; North;57.5;;;;;;
9000195308;Germany ; Central Europe ; East;161.0;;;;;;
9000081104;Italy ; South East Europe ; South;345.0;;;;;;
9000004532;Italy ; South East Europe ; South;345.0;;;;;;
9000136434;France ; France International ; West;345.0;;;;;;
9000067440;Italy ; South East Europe ; South;345.0;;;;;;
9000150975;Netherlands ; Netherlands ; North;161.0;;;;;;
9000036871;Germany ; Central Europe ; East;161.0;;;;;;
9000148377;Italy ; South East Europe ; South;57.5;;;;;;
9000169497;France ; France International ; West;345.0;;;;;;
9000142599;Germany ; Central Europe ; East;57.5;;;;;;
9000017991;Poland ; Eastern Europe ; East;241.5;;;;;;
9000149165;France ; France International ; West;517.5;;;;;;
9000059328;Belgium ; BeLux ; North;57.5;;;;;;
9000159008;France ; France International ; West;345.0;;;;;;
9000150675;Romania ; Eastern Europe ; East;241.5;;;;;;
9000077423;France ; France International ; West;57.5;;;;;;
9000097159;Netherlands ; Netherlands ; North;322.0;;;;;;
9000196630;Spain ;  Iberica ; South;57.5;;;;;;
9000198143;France ; France International ; West;517.5;;;;;;
9000048231;Netherlands ; Netherlands ; North;322.0;;;;;;
9000134547;Germany ; Central Europe ; East;161.0;;;;;;
9000081864;Germany ; Central Europe ; East;57.5;;;;;;
9000029497;Poland ; Eastern Europe ; East;57.5;;;;;;
9000112196;Germany ; Central Europe ; East;57.5;;;;;;
9000042271;Romania ; Eastern Europe ; East;241.5;;;;;;
9000136417;Germany ; Central Europe ; East;161.0;;;;;;
9000077761;Poland ; Eastern Europe ; East;57.5;;;;;;
9000082669;Lithuania ; Eastern Europe ; East;241.5;;;;;;
9000211400;Belgium ; BeLux ; North;57.5;;;;;;
9000036993;Germany ; Central Europe ; East;161.0;;;;;;
9000044360;Netherlands ; Netherlands ; North;57.5;;;;;;
9000098141;Romania ; Eastern Europe ; East;241.5;;;;;;
9000045066;Romania ; Eastern Europe ; East;57.5;;;;;;
9000190800;Austria ; Central Europe ; East;161.0;;;;;;
9000116169;Netherlands ; Netherlands ; North;322.0;;;;;;0.9
9000074065;United Kingdom ; Great Britain ; North;345.0;;;;;;0.9
9000003609;Austria ; Central Europe ; East;161.0;;;;;;0.9
9000009815;Bulgaria ; Eastern Europe ; East;57.5;;;;;;0.9
9000132628;Germany ; Central Europe ; East;161.0;;;;;;0.9
9000055888;Czech Republic ; Eastern Europe ; East;241.5;;;;;;0.9
9000078267;Netherlands ; Netherlands ; North;57.5;;;;;;0.9
9000171636;Italy ; South East Europe ; South;345.0;;;;;;0.9
9000085172;Italy ; South East Europe ; South;345.0;;;;;;0.9
9000077212;Poland ; Eastern Europe ; East;57.5;;;;;;0.9
9000120382;Hungary ; Eastern Europe ; East;241.5;;;;;;0.9
9000201470;Germany ; Central Europe ; East;57.5;;;;;;0.9
9000182954;Ireland ; Great Britain ; North;345.0;;;;;;0.9
9000008813;Hungary ; Eastern Europe ; East;241.5;;;;;;0.9
9000138271;France ; France International ; West;517.5;;;;;;0.9
9000080165;Romania ; Eastern Europe ; East;57.5;;;;;;0.9
9000110274;Germany ; Central Europe ; East;161.0;;;;;;0.9
9000216642;Netherlands ; Netherlands ; North;322.0;;;;;;0.9
9000051457;France ; France International ; West;345.0;;;;;;0.9
9000146565;Netherlands ; Netherlands ; North;57.5;;;;;;0.9
9000201799;Slovakia ; Eastern Europe ; East;241.5;;;;;;0.9
9000132230;France ; France International ; West;345.0;;;;;;0.9
9000024363;Germany ; Central Europe ; East;161.0;;;;;;0.9
9000058501;United Kingdom ; Great Britain ; North;57.5;;;;;;0.9
9000134056;France ; France International ; West;517.5;;;;;;0.9
9000011451;France ; France International ; West;517.5;;;;;;0.9
9000203495;Germany ; Central Europe ; East;161.0;;;;;;0.9
9000029381;United Kingdom ; Great Britain ; North;57.5;;;;;;0.9
9000217326;Poland ; Eastern Europe ; East;241.5;;;;;;0.9
9000041330;Germany ; Central Europe ; East;161.0;;;;;;0.9
9000194483;Hungary ; Eastern Europe ; East;57.5;;;;;;0.9
9000167229;Denmark ; Nordics ; North;161.0;;;;;;0.9
9000214371;France ; France International ; West;517.5;;;;;;0.9
9000161503;Spain ;  Iberica ; South;345.0;;;;;;0.9
9000196095;Germany ; Central Europe ; East;161.0;;;;;;0.9
9000094445;France ; France International ; West;345.0;;;;;;0.9
9000154428;Germany ; Central Europe ; East;57.5;;;;;;0.9
9000073560;France ; France International ; West;345.0;;;;;;0.9
9000105204;Italy ; South East Europe ; South;172.5;;;;;;0.9
9000002357;France ; France International ; West;517.5;;;;;;0.9
9000131194;Germany ; Central Europe ; East;57.5;;;;;;
9000197173;Netherlands ; Netherlands ; North;161.0;;;;;;
9000135189;France ; France International ; West;345.0;;;;;;
9000173113;Spain ;  Iberica ; South;172.5;;;;;;
9000042636;Germany ; Central Europe ; East;161.0;;;;;;
9000037156;France ; France International ; West;517.5;;;;;;
9000148395;Netherlands ; Netherlands ; North;57.5;;;;;;
9000096328;Germany ; Central Europe ; East;161.0;;;;;;
9000027976;Poland ; Eastern Europe ; East;241.5;;;;;;
9000027154;Germany ; Central Europe ; East;161.0;;;;;;
9000156219;Netherlands ; Netherlands ; North;161.0;;;;;;
9000172511;Germany ; Central Europe ; East;161.0;;;;;;
9000030498;Netherlands ; Netherlands ; North;161.0;;;;;;0.7
9000083532;Netherlands ; Netherlands ; North;57.5;;;;;;0.7
9000134232;Germany ; Central Europe ; East;57.5;;;;;;0.7
9000175599;Netherlands ; Netherlands ; North;57.5;;;;;;0.7
9000029315;France ; France International ; West;345.0;;;;;;0.7
9000157894;Belgium ; BeLux ; North;57.5;;;;;;0.7
9000157031;Turkey ; Eastern Europe ; East;57.5;;;;;;0.7
9000160614;Austria ; Central Europe ; East;161.0;;;;;;0.7
9000098672;Germany ; Central Europe ; East;161.0;;;;;;0.7
9000139555;Hungary ; Eastern Europe ; East;241.5;;;;;;0.7
9000173320;Romania ; Eastern Europe ; East;57.5;;;;;;0.7
9000085213;Portugal ;  Iberica ; South;57.5;;;;;;0.7
9000207019;Spain ;  Iberica ; South;57.5;;;;;;0.7
9000108212;Bulgaria ; Eastern Europe ; East;57.5;;;;;;0.7
9000027912;Germany ; Central Europe ; East;161.0;;;;;;0.7
9000136592;Germany ; Central Europe ; East;57.5;;;;;;0.7
9000168747;Poland ; Eastern Europe ; East;241.5;;;;;;0.7
9000168058;France ; France International ; West;57.5;;;;;;0.7
9000182798;Hungary ; Eastern Europe ; East;241.5;;;;;;0.7
9000133686;Belgium ; BeLux ; North;57.5;;;;;;0.7
9000069817;Netherlands ; Netherlands ; North;57.5;;;;;;0.7
9000169070;Switzerland ; Central Europe ; East;57.5;;;;;;0.7
9000018333;Germany ; Central Europe ; East;161.0;;;;;;0.7
9000208402;Romania ; Eastern Europe ; East;57.5;;;;;;0.7
9000130105;Portugal ;  Iberica ; South;172.5;;;;;;0.7
9000161710;Germany ; Central Europe ; East;161.0;;;;;;0.7
9000002043;Romania ; Eastern Europe ; East;241.5;;;;;;0.7
9000005752;Switzerland ; Central Europe ; East;161.0;;;;;;0.7
9000076608;Germany ; Central Europe ; East;161.0;;;;;;0.7
9000150994;Germany ; Central Europe ; East;161.0;;;;;;0.7
9000011995;Germany ; Central Europe ; East;161.0;;;;;;0.7
9000099054;France ; France International ; West;345.0;;;;;;0.7
9000074017;Lithuania ; Eastern Europe ; East;57.5;;;;;;0.7
9000197550;Italy ; South East Europe ; South;57.5;;;;;;0.7
9000162313;Italy ; South East Europe ; South;345.0;;;;;;0.7
9000024294;Moldavia ; Eastern Europe ; East;57.5;;;;;;0.7
9000055084;Netherlands ; Netherlands ; North;322.0;;;;;;0.7
9000020831;France ; France International ; West;345.0;;;;;;0.7
9000079313;Italy ; South East Europe ; South;345.0;;;;;;0.7
9000043062;Czech Republic ; Eastern Europe ; East;241.5;;;;;;0.7
9000013676;Luxembourg ; BeLux ; North;115.0;;;;;;0.7
9000209802;Germany ; Central Europe ; East;161.0;;;;;;0.7
9000106148;Germany ; Central Europe ; East;57.5;;;;;;0.7
9000089019;Germany ; Central Europe ; East;161.0;;;;;;0.7
9000032733;Poland ; Eastern Europe ; East;57.5;;;;;;0.7
9000020435;France ; France International ; West;345.0;;;;;;0.7
9000073385;Poland ; Eastern Europe ; East;241.5;;;;;;0.7
9000132049;United Kingdom ; Great Britain ; North;57.5;;;;;;0.7
